,year,age,sex,lfp,n,cohort,lfp_pred,lfp_se,lfp_pred2,lfp_se2,lfp_age_avg,lfp_pred3,lfp_se3
3553,2003,59,1,73.148628,7542,1944,72.0156688526,0.883259020301,74.528392836,1.53936252778,75.358345,72.7765760229,0.0824104865607
3554,2004,59,1,72.804138,7719,1945,71.7470778604,1.09699787184,74.433110949,1.93387509292,75.358345,72.7718014913,0.0984550211406
3555,2005,59,1,73.713745,8091,1946,71.4487339167,1.34395892477,74.1481204571,2.31699531137,75.358345,72.7938166092,0.116416400842
3556,2006,59,1,75.090416,9881,1947,71.1203242245,1.62529038994,73.8314393917,2.66653873848,75.358345,72.8455960581,0.136252533946
3557,2007,59,1,73.483238,9877,1948,70.7621409982,1.94193441624,73.6319179799,2.96681498036,75.358345,72.9296520599,0.157906007351
3558,2008,59,1,74.604172,9764,1949,70.3750440347,2.29456557661,73.6237893057,3.20986883244,75.358345,73.0478798632,0.181301997248
3559,2009,59,1,72.3769,9584,1950,69.960413223,2.68354615462,73.7935443564,3.39519166198,75.358345,73.2014311569,0.206347183361
3560,2010,59,1,73.540428,9903,1951,69.5200926958,3.10889501605,74.0713033641,3.52817925852,75.358345,73.3906215085,0.232929560173
3561,2011,59,1,74.581947,9912,1952,69.0563284279,3.57026779977,74.3765806047,3.61788415101,75.358345,73.6148761228,0.260919013931
3562,2012,59,1,74.782265,10143,1953,68.5717011363,4.06694690375,74.6511132143,3.6746889187,75.358345,73.8727161066,0.290168543153
3563,2013,59,1,74.919685,10055,1954,68.0690563331,4.59784019706,74.868731426,3.70842025983,75.358345,74.1617851446,0.320516013308
3564,2014,59,1,74.404373,10333,1955,67.5514333347,5.16148763277,75.0281053433,3.72718863409,75.358345,74.4789141997,0.351786346086
3565,2015,59,1,71.983208,10400,1956,67.0219949355,5.75607504527,75.1399240591,3.73697017442,75.358345,74.8202197093,0.38379404978
3566,2016,59,1,74.696465,10387,1957,66.4839593237,6.37945444625,75.2169461621,3.74174535428,75.358345,75.1812289348,0.416346001096
3567,1976,59,2,45.778721,7633,1917,44.9929522982,0.335242692131,45.0820912716,0.360154927659,48.878628,45.5785776113,0.0378962460095
3568,1977,59,2,44.095413,8532,1918,44.77731627,0.268749415983,45.123080634,0.265576710627,48.878628,45.3495813197,0.0316801425294
3569,1978,59,2,46.240395,8618,1919,44.643611492,0.226525476811,45.2137426099,0.238161738239,48.878628,45.1934307303,0.0272978144888
3570,1979,59,2,45.497597,9424,1920,44.5955678839,0.203609311601,45.3568914144,0.232959441038,48.878628,45.1162084773,0.0245001360978
3571,1980,59,2,44.858463,10739,1921,44.6354464543,0.193225174308,45.5092560697,0.228634058438,48.878628,45.1220810791,0.0229051194613
3572,1981,59,2,46.72274,9904,1922,44.7639764992,0.189065262817,45.5981092822,0.223911627248,48.878628,45.2132767168,0.0220850891381
3573,1982,59,2,46.016426,9831,1923,44.9803223439,0.186962525259,45.5731406048,0.221086581747,48.878628,45.3901110045,0.0216787070768
3574,1983,59,2,44.735466,9482,1924,45.2820806455,0.184924637617,45.4639510694,0.220036285205,48.878628,45.6510559848,0.0214481072252
3575,1984,59,2,45.539131,9525,1925,45.6653085822,0.182430289659,45.3999424435,0.219452266328,48.878628,45.9928486596,0.0212732614092
3576,1985,59,2,44.88673,9166,1926,46.1245825642,0.179750621024,45.5645823648,0.218790213368,48.878628,46.410636343,0.0211176802807
3577,1986,59,2,46.342422,8874,1927,46.6530864008,0.177469259595,46.0976868239,0.218264206068,48.878628,46.8981565372,0.0209910813937
3578,1987,59,2,47.970276,8540,1928,47.2427271944,0.176157345029,47.0028961556,0.218038248314,48.878628,47.4479485963,0.0209184524922
3579,1988,59,2,46.600559,7991,1929,47.8842765969,0.176157330116,48.1278709475,0.218038247332,48.878628,48.0515931343,0.0209180354137
3580,1989,59,2,49.430172,8147,1930,48.5675344951,0.177469214977,49.2433069714,0.218264203132,48.878628,48.6999731632,0.0209897154892
3581,1990,59,2,51.340199,7835,1931,49.2815116856,0.17975054692,50.1749998184,0.218790208559,48.878628,49.3835487093,0.0211150288532
3582,1991,59,2,51.084454,7869,1932,50.0146276862,0.182430185646,50.8959359569,0.21945225966,48.878628,50.0926346622,0.0212687870416
3583,1992,59,2,50.652939,7315,1933,50.7549195052,0.184924501884,51.5090255218,0.220036276489,48.878628,50.8176703082,0.0214411097915
3584,1993,59,2,50.059231,7248,1934,51.4902569704,0.186962354028,52.1360093038,0.221086571049,48.878628,51.5494687506,0.0216683956145
3585,1994,59,2,54.080421,7171,1935,52.208560107,0.189065050402,52.8060174777,0.223911614628,48.878628,52.2794353471,0.0220707281813
3586,1995,59,2,53.633511,6798,1936,52.8980140473,0.193224914987,53.4375157926,0.228634042071,48.878628,52.9997463205,0.0228862947027
3587,1996,59,2,53.867523,6077,1937,53.5472770627,0.20360900443,53.924903532,0.232959415435,48.878628,53.7034815523,0.0244770909372
3588,1997,59,2,54.922218,6155,1938,54.1456775128,0.226525131331,54.2475298035,0.238161691987,48.878628,54.3847088474,0.0272715918858
3589,1998,59,2,54.041992,6341,1939,54.6833958143,0.268749050866,54.4990209726,0.265576630577,48.878628,55.038520248,0.0316522479178
3590,1999,59,2,54.689999,6661,1940,55.1516279244,0.335242325078,54.8065701412,0.360154820417,48.878628,55.6610238975,0.0378680269267
3591,2000,59,2,55.777443,6848,1941,55.5427273009,0.428638763915,55.2077241923,0.547865712162,48.878628,56.2492972575,0.046033688743
3592,2001,59,2,56.335186,7831,1942,55.850322838,0.550335755666,55.5894267201,0.820940577804,48.878628,56.801309018,0.0561823867359
3593,2002,59,2,57.140751,8856,1943,56.0694108502,0.701469952896,55.7417471986,1.15951675355,48.878628,57.3158178213,0.06831261582
3594,2003,59,2,60.893612,8501,1944,56.1964197954,0.883259020301,55.4868001376,1.53936252778,48.878628,57.7922560075,0.0824104865607
3595,2004,59,2,58.775269,8382,1945,56.2292470499,1.09699787184,54.7896233259,1.93387509292,48.878628,58.230606139,0.0984550211407
3596,2005,59,2,59.275311,8680,1946,56.1672676816,1.34395892477,53.7792821975,2.31699531137,48.878628,58.6312772178,0.116416400842
3597,2006,59,2,62.09166,10849,1947,56.0113157733,1.62529038994,52.6777669283,2.66653873848,48.878628,58.9949864286,0.136252533946
3598,2007,59,2,62.095654,10773,1948,55.7636394331,1.94193441624,51.6928723646,2.96681498036,48.878628,59.322651043,0.157906007351
3599,2008,59,2,62.502583,9973,1949,55.4278311594,2.29456557661,50.9409463704,3.20986883244,48.878628,59.6152939037,0.181301997248
3600,2009,59,2,61.991257,10193,1950,55.0087357115,2.68354615462,50.4317037565,3.39519166198,48.878628,59.8739647373,0.206347183361
3601,2010,59,2,63.086395,10527,1951,54.5123380449,3.10889501605,50.103897416,3.52817925852,48.878628,60.0996784644,0.232929560173
3602,2011,59,2,63.010685,10575,1952,53.9456342097,3.57026779977,49.8774505756,3.61788415101,48.878628,60.2933707204,0.260919013931
3603,2012,59,2,62.6675,10553,1953,53.3164883688,4.06694690375,49.6917287287,3.6746889187,48.878628,60.4558699752,0.290168543153
3604,2013,59,2,63.286316,11062,1954,52.6334792636,4.59784019706,49.5184933522,3.70842025983,48.878628,60.587884971,0.320516013308
3605,2014,59,2,63.136761,11346,1955,51.9057395494,5.16148763277,49.3551643001,3.72718863409,48.878628,60.6900056734,0.351786346086
3606,2015,59,2,62.155472,11583,1956,51.1427914255,5.75607504527,49.2107137202,3.73697017442,48.878628,60.7627155675,0.38379404978
3607,2016,59,2,63.301052,11212,1957,50.3543819168,6.37945444625,49.0939818683,3.74174535428,48.878628,60.8064129057,0.416346001096
3608,1976,60,1,75.354797,6859,1916,76.9354741583,0.335243674777,76.5586298043,0.360155000807,70.757347,76.0232753516,0.0378985463918
3609,1977,60,1,76.562454,7215,1917,76.0367421182,0.268750540322,75.7577151585,0.26557675597,70.757347,75.3030870871,0.0316823919626
3610,1978,60,1,74.791786,8106,1918,75.1724918091,0.226526699549,74.8843032101,0.238161764735,70.757347,74.5972593914,0.0273005140045
3611,1979,60,1,73.63208,8027,1919,74.3508099965,0.203610557407,74.0616760857,0.232959456816,70.757347,73.9159216674,0.0245035341664
3612,1980,60,1,74.668648,9309,1920,73.5785914236,0.193226374338,73.3363557066,0.228634069868,70.757347,73.2680189034,0.0229091632312
3613,1981,60,1,73.375755,9167,1921,72.8614496462,0.189066380335,72.672991193,0.22391163648,70.757347,72.6610027434,0.0220895160936
3614,1982,60,1,72.306816,8821,1922,72.2036548035,0.186963549706,72.0000966829,0.221086589819,70.757347,72.1006048312,0.0216831912539
3615,1983,60,1,71.570984,8693,1923,71.6080992817,0.184925569393,71.2820550025,0.22003629273,70.757347,71.5907062269,0.0214523609188
3616,1984,60,1,70.134872,8247,1924,71.0762915838,0.182431130526,70.5709824312,0.219452272618,70.757347,71.1333077967,0.0212770772239
3617,1985,60,1,71.107765,8519,1925,70.6083780576,0.179751370372,69.997640152,0.218790217921,70.757347,70.7285981161,0.0211209397585
3618,1986,60,1,69.242622,7714,1926,70.2031914984,0.177469914587,69.6955280194,0.218264209274,70.757347,70.3751084788,0.0209937505672
3619,1987,60,1,69.821846,7954,1927,69.8583250332,0.176157902639,69.6993741973,0.218038250617,70.757347,70.069939531,0.0209205714299
3620,1988,60,1,69.063171,7361,1928,69.5702291362,0.176157789825,69.8879072409,0.218038248944,70.757347,69.8090409899,0.0209197022844
3621,1989,60,1,70.560547,7135,1929,69.3343291245,0.177469581106,70.0244127437,0.218264204226,70.757347,69.5875246919,0.0209910653232
3622,1990,60,1,70.706085,7679,1930,69.1451600642,0.17975082942,69.8869877039,0.218790209293,70.757347,69.3999915745,0.0211162095848
3623,1991,60,1,70.484581,7095,1931,68.9965156751,0.182430399523,69.4106758975,0.219452260146,70.757347,69.2408547605,0.0212699368462
3624,1992,60,1,68.820251,7227,1932,68.8816075799,0.184924666025,68.7408174947,0.220036276802,70.757347,69.1046433141,0.0214423383085
3625,1993,60,1,68.393242,6743,1933,68.793231093,0.186962489932,68.149762274,0.221086571241,70.757347,68.9862741336,0.0216697685523
3626,1994,60,1,66.038094,6248,1934,68.7239336939,0.189065181188,67.8669065832,0.223911614742,70.757347,68.8812825247,0.022072253172
3627,1995,60,1,68.949493,6164,1935,68.6661823794,0.193225063737,67.9400496354,0.228634042131,70.757347,68.7860050095,0.0228879099537
3628,1996,60,1,67.467018,5805,1936,68.612526231,0.203609189711,68.2258102249,0.232959415451,70.757347,68.6977106853,0.0244786690302
3629,1997,60,1,68.532738,5669,1937,68.5557507627,0.226525359792,68.5100038186,0.238161691966,70.757347,68.6146798377,0.0272729767273
3630,1998,60,1,67.983597,5933,1938,68.4890209265,0.268749313949,68.6620828616,0.26557663052,70.757347,68.5362305164,0.0316533164349
3631,1999,60,1,68.60714,5920,1939,68.4060100277,0.335242606211,68.7083830253,0.360154820344,70.757347,68.4626954165,0.0378687301511
3632,2000,60,1,66.28627,5943,1940,68.3010122405,0.42863904819,68.7792244789,0.5478657121,70.757347,68.3953527647,0.0460340469624
3633,2001,60,1,69.803116,6765,1941,68.169036888,0.550336033318,68.983830134,0.820940577753,70.757347,68.3363160726,0.0561824604285
3634,2002,60,1,68.611519,7664,1942,68.0058831588,0.701470218396,69.3150895861,1.1595167535,70.757347,68.2883886656,0.068312479172
3635,2003,60,1,69.461723,8575,1943,67.8081944499,0.883259270726,69.6518567673,1.53936252773,70.757347,68.2548898618,0.0824102114734
3636,2004,60,1,66.568848,8112,1944,67.5734920463,1.09699810577,69.8461951444,1.93387509288,70.757347,68.2394605553,0.0984546692486
3637,2005,60,1,67.717751,7626,1945,67.3001883501,1.34395914165,69.8235805493,2.31699531134,70.757347,68.2458566852,0.116416020013
3638,2006,60,1,70.518867,7794,1946,66.9875803496,1.62529058973,69.6259854642,2.66653873845,70.757347,68.2777395798,0.136252157167
3639,2007,60,1,70.738937,10092,1947,66.6358244544,1.94193459927,69.3784941129,2.96681498033,70.757347,68.3384723458,0.157905653024
3640,2008,60,1,69.184479,9813,1948,66.2458942136,2.29456574342,69.2138034072,3.20986883241,70.757347,68.4309312635,0.181301670481
3641,2009,60,1,69.418564,10014,1949,65.8195227623,2.68354630592,69.2077849912,3.39519166196,70.757347,68.5573405001,0.206346878021
3642,2010,60,1,69.327316,9582,1950,65.3591321104,3.10889515265,69.3592229479,3.52817925851,70.757347,68.7191373622,0.232929261525
3643,2011,60,1,69.312508,9820,1951,64.8677515861,3.57026792257,69.6118546247,3.61788415099,70.757347,68.9168738168,0.260918701646
3644,2012,60,1,71.491241,9870,1952,64.34892788,4.06694701369,69.8938967127,3.67468891869,70.757347,69.1501581801,0.290168194465
3645,2013,60,1,71.563408,10038,1953,63.8066291931,4.5978402951,70.149628476,3.70842025982,70.757347,69.4176388137,0.320515606072
3646,2014,60,1,72.380241,10260,1954,63.2451459902,5.16148771987,70.3515703568,3.72718863409,70.757347,69.71702949,0.351785861512
3647,2015,60,1,70.621529,10264,1955,62.6689907876,5.75607512238,70.4963271757,3.73697017442,70.757347,70.0451739204,0.383793474644
3648,2016,60,1,70.966087,10510,1956,62.082799283,6.37945451429,70.5936452054,3.74174535428,70.757347,70.398144931,0.416345329267
3649,1976,60,2,41.249008,7767,1916,42.281363877,0.335243674773,41.4636575621,0.360155000807,44.456223,41.8393904584,0.0378985463918
3650,1977,60,2,41.194317,8407,1917,41.9966163782,0.26875054031,41.4967132479,0.26557675597,44.456223,41.58018335,0.0316823919627
3651,1978,60,2,41.988422,9326,1918,41.7880639561,0.226526699551,41.5203859746,0.238161764735,44.456223,41.3843639567,0.0273005140044
3652,1979,60,2,42.2248,9081,1919,41.6604094892,0.203610557412,41.5857971197,0.232959456817,44.456223,41.2591230469,0.0245035341664
3653,1980,60,2,41.468605,11025,1920,41.6168971142,0.193226374347,41.6987557602,0.228634069868,44.456223,41.2097989429,0.0229091632312
3654,1981,60,2,40.583702,10439,1921,41.6592283052,0.189066380338,41.8046722729,0.22391163648,44.456223,41.239831917,0.0220895160935
3655,1982,60,2,42.041348,9929,1922,41.787508532,0.186963549701,41.8233823111,0.221086589819,44.456223,41.3507674163,0.0216831912539
3656,1983,60,2,42.784519,9652,1923,42.000225998,0.184925569388,41.7161928929,0.22003629273,44.456223,41.5423022542,0.0214523609188
3657,1984,60,2,41.878334,9522,1924,42.2942632324,0.182431130528,41.5422621331,0.219452272618,44.456223,41.812369219,0.0212770772239
3658,1985,60,2,41.855053,9879,1925,42.6649415497,0.17975137037,41.4604918504,0.218790217921,44.456223,42.157257089,0.0211209397584
3659,1986,60,2,42.25045,8975,1926,43.1060976345,0.17746991458,41.6614499556,0.218264209274,44.456223,42.5717642206,0.0209937505671
3660,1987,60,2,43.076965,8959,1927,43.6101907587,0.176157902634,42.2594784927,0.218038250617,44.456223,43.0493842587,0.0209205714299
3661,1988,60,2,44.12199,8453,1928,44.1684384283,0.176157789835,43.2108879089,0.218038248944,44.456223,43.5825218795,0.0209197022844
3662,1989,60,2,44.953411,8428,1929,44.7709775982,0.17746958111,44.3204627688,0.218264204226,44.456223,44.1627348846,0.0209910653232
3663,1990,60,2,44.656338,8604,1930,45.4070480027,0.179750829408,45.3462091887,0.218790209293,44.456223,44.7809967038,0.0211162095848
3664,1991,60,2,45.409451,8016,1931,46.0651936498,0.182430399534,46.1398339435,0.219452260146,44.456223,45.4279709049,0.0212699368462
3665,1992,60,2,47.710682,8072,1932,46.7334781196,0.184924666025,46.7235406434,0.220036276802,44.456223,46.0942871856,0.0214423383085
3666,1993,60,2,44.809433,7323,1933,47.3997090153,0.186962489929,47.2423394516,0.221086571241,44.456223,46.770807006,0.0216697685524
3667,1994,60,2,46.950035,7068,1934,48.0516667318,0.189065181196,47.8260025098,0.223911614742,44.456223,47.4488668448,0.0220722531719
3668,1995,60,2,49.465954,7230,1935,48.6773326501,0.193225063743,48.4710024851,0.228634042131,44.456223,48.1204881241,0.0228879099536
3669,1996,60,2,48.121498,6244,1936,49.2651119213,0.203609189719,49.0403747229,0.232959415451,44.456223,48.7785450232,0.0244786690302
3670,1997,60,2,50.118481,6407,1937,49.8040461842,0.226525359792,49.3817750209,0.238161691966,44.456223,49.4168843869,0.0272729767273
3671,1998,60,2,48.655121,6389,1938,50.2840118436,0.268749313944,49.4628811307,0.26557663052,44.456223,50.0303953061,0.0316533164349
3672,1999,60,2,49.381397,6364,1939,50.695899928,0.335242606207,49.4078508333,0.360154820344,44.456223,50.6150292924,0.037868730151
3673,2000,60,2,52.345158,6712,1940,51.0317740214,0.428639048191,49.4027199602,0.5478657121,44.456223,51.1677749103,0.0460340469623
3674,2001,60,2,52.743004,7350,1941,51.28500332,0.550336033318,49.5470116563,0.820940577753,44.456223,51.6865930378,0.0561824604285
3675,2002,60,2,53.285236,8275,1942,51.4503684765,0.701470218395,49.7699357323,1.1595167535,44.456223,52.1703204737,0.068312479172
3676,2003,60,2,56.484913,9061,1943,51.5241385545,0.883259270726,49.8730933477,1.53936252773,44.456223,52.618550406,0.0824102114734
3677,2004,60,2,55.571556,8645,1944,51.504118095,1.09699810577,49.6620231005,1.93387509288,44.456223,53.0314983803,0.0984546692486
3678,2005,60,2,55.949913,8484,1945,51.3896639883,1.34395914165,49.0689939619,2.31699531134,44.456223,53.4098619976,0.116416020013
3679,2006,60,2,56.581234,8564,1946,51.1816725204,1.62529058973,48.1885110914,2.66653873845,44.456223,53.7546817662,0.136252157167
3680,2007,60,2,56.992924,10864,1947,50.8825376158,1.94193459927,47.2172152556,2.96681498033,44.456223,54.0672094689,0.157905653024
3681,2008,60,2,59.861286,10356,1948,50.4960819029,2.29456574342,46.3512490243,3.20986883241,44.456223,54.3487891971,0.181301670481
3682,2009,60,2,58.374668,10208,1949,50.0274627787,2.68354630592,45.7070550934,3.39519166196,44.456223,54.6007549368,0.206346878021
3683,2010,60,2,61.092873,10345,1950,49.4830561284,3.10889515265,45.3003661796,3.52817925851,44.456223,54.8243473247,0.232929261525
3684,2011,60,2,61.180527,10331,1951,48.870320755,3.57026792258,45.0756858086,3.61788415099,44.456223,55.0206509904,0.260918701646
3685,2012,60,2,61.630566,10588,1952,48.1976468887,4.06694701369,44.9545980082,3.67468891869,44.456223,55.1905527816,0.290168194465
3686,2013,60,2,59.57275,10951,1953,47.474192366,4.5978402951,44.873491304,3.70842025982,44.456223,55.3347201804,0.320515606072
3687,2014,60,2,58.548576,11510,1954,46.7097102017,5.16148771987,44.7983990478,3.72718863409,44.456223,55.453598377,0.351785861512
3688,2015,60,2,59.013206,11093,1955,45.9143713098,5.75607512238,44.7209330002,3.73697017442,44.456223,55.5474237873,0.383793474644
3689,2016,60,2,59.134628,11656,1956,45.0985860797,6.37945451429,44.6462213705,3.74174535428,44.456223,55.6162513059,0.416345329267
3690,1976,61,1,73.031273,6677,1915,71.4202539029,0.335244001417,73.8929799307,0.360155132799,66.709045,72.3657932767,0.0379035472967
3691,1977,61,1,71.818779,6922,1916,70.3424388425,0.26875096551,72.9848183204,0.265576837123,66.709045,71.5558969318,0.0316857974472
3692,1978,61,1,70.912971,7414,1917,69.3051046011,0.226527233762,71.7494538976,0.238161807037,66.709045,70.7622127087,0.0273030589147
